SYSET	Word	W1	W2	DEF_SYNT
102705651	SK-Ampicillin	semisynthetic	penicillin	 (S1 (NP (NP (NNP semisynthetic)(NNP penicillin))(PRN (-LRB- -LRB-)(NP (NP (NN trade)(NNS names)(NNP Principen)(CC and)(NNP Polycillin))(CC and)(NP (NNP SK-Ampicillin)))(-RRB- -RRB-))))# 
109529013	Skanda	Hindu	god	 (S1 (NP (NP (NNP Hindu)(NNP god))(PP (IN of)(NP (NN war)))))# 
108371200	skinheads	youth	subculture	 (S1 (NP (NP (DT a)(NN youth)(NN subculture))(SBAR (WHNP (WDT that))(S (VP (VBD appeared)(ADVP (RB first))(PP (IN in)(NP (NNP England)))(PP (IN in)(NP (DT the)(JJ late)(NNS 1960s)))(PP (IN as)(NP (NP (DT a)(JJ working-class)(NN reaction))(PP (TO to)(NP (D
103825271	skittle	bowling	pin	 (S1 (NP (NP (DT a)(NN bowling)(NN pin))(PP (IN of)(NP (NP (DT the)(NN type))(VP (VBN used)(PP (IN in)(S (VP (VBG playing)(NP (NP (NNS ninepins))(CC or)(PRN (-LRB- -LRB-)(PP (IN in)(NP (NNP England)))(-RRB- -RRB-))(NP (NNS skittles)))))))))))# 
102445715	skunk	musteline	mammal	 (S1 (NP (NP (JJ American)(NN musteline)(NN mammal))(VP (ADVP (RB typically))(VBG ejecting)(NP (NP (DT an)(ADJP (RB intensely)(JJ malodorous))(NN fluid))(SBAR (WHADVP (WRB when))(S (VP (VBN startled))))))))# 
107476623	slaughter	sound	defeat	 (S1 (NP (DT a)(NN sound)(NN defeat)))# 
104236001	sleeper	passenger	car	 (S1 (NP (NP (DT a)(NN passenger)(NN car))(SBAR (WHNP (WDT that))(S (VP (AUX has)(NP (NP (NNS berths))(PP (IN for)(NP (VBG sleeping)))))))))# 
100572043	slice	golf	shot	 (S1 (NP (NP (DT a)(NN golf)(NN shot))(SBAR (WHNP (WDT that))(S (VP (VBZ curves)(PP (TO to)(NP (NP (DT the)(NN right))(PP (IN for)(NP (DT a)(JJ right-handed)(NN golfer))))))))))# 
100572043	slicing	golf	shot	 (S1 (NP (NP (DT a)(NN golf)(NN shot))(SBAR (WHNP (WDT that))(S (VP (VBZ curves)(PP (TO to)(NP (NP (DT the)(NN right))(PP (IN for)(NP (DT a)(JJ right-handed)(NN golfer))))))))))# 
104947628	slick	slippery	smoothness	 (S1 (NP (DT a)(NN slippery)(NN smoothness)))# 
104947628	slickness	slippery	smoothness	 (S1 (NP (DT a)(NN slippery)(NN smoothness)))# 
102975412	slip	bed	linen	 (S1 (NP (NP (NN bed)(NN linen))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN cover))(PP (IN for)(NP (DT a)(NN pillow))))))))# 
100170710	slip	flight	maneuver	 (S1 (NP (DT a)(NN flight)(NN maneuver)))# 
104947628	slip	slippery	smoothness	 (S1 (NP (DT a)(NN slippery)(NN smoothness)))# 
104947628	slipperiness	slippery	smoothness	 (S1 (NP (DT a)(NN slippery)(NN smoothness)))# 
104238763	slipstick	analog	computer	 (S1 (NP (NP (NN analog)(NN computer))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(JJ handheld)(NN instrument))(VP (VBN used)(PP (IN for)(NP (JJ rapid)(NNS calculations)))))))))# 
104243546	slot	slot	machine	 (S1 (NP (NP (DT a)(NN slot)(NN machine))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN used)(PP (IN for)(NP (NN gambling)))))))))# 
113390788	slug	counterfeit	coin	 (S1 (NP (DT a)(NN counterfeit)(NN coin)))# 
109772930	slut	woman	adulterer	 (S1 (NP (DT a)(NN woman)(NN adulterer)))# 
105097081	small	garment	size	 (S1 (NP (NP (DT a)(NN garment)(NN size))(PP (IN for)(NP (DT a)(JJ small)(NN person)))))# 
112126736	smilo	mountain	rice	 (S1 (NP (NP (JJ perennial)(NN mountain)(NN rice))(UCP (ADJP (JJ native)(PP (TO to)(NP (NNP Mediterranean)(NN region))))(CC and)(VP (VBN introduced)(PP (IN into)(NP (NNP North)(NNP America)))))))# 
114518377	smog	air	pollution	 (S1 (NP (NP (NN air)(NN pollution))(PP (IN by)(NP (NP (DT a)(NN mixture))(PP (IN of)(NP (NN smoke)(CC and)(NN fog)))))))# 
114518377	smogginess	air	pollution	 (S1 (NP (NP (NN air)(NN pollution))(PP (IN by)(NP (NP (DT a)(NN mixture))(PP (IN of)(NP (NN smoke)(CC and)(NN fog)))))))# 
104103491	smoke	tobacco	leaves	 (S1 (NP (NP (NN tobacco)(NNS leaves))(SBAR (WHNP (WDT that))(S (VP (AUX have)(VP (AUX been)(VP (VBN made)(PP (IN into)(NP (DT a)(NN cylinder))))))))))# 
104246855	smoker	passenger	car	 (S1 (NP (NP (DT a)(NN passenger)(NN car))(PP (IN for)(NP (NP (NNS passengers))(SBAR (WHNP (WP who))(S (VP (VBP wish)(S (VP (TO to)(VP (VB smoke)))))))))))# 
103250588	smoother	power	tool	 (S1 (NP (NP (DT a)(NN power)(NN tool))(VP (VBN used)(PP (IN for)(NP (JJ sanding)(NN wood))))))# 
111724109	snakeberry	North	American	 (S1 (NP (NP (NNP North)(NNP American))(NP (NP (JJ perennial)(NN herb))(PP (IN with)(NP (JJ alternately)(NN compound)(NNS leaves)(CC and)(NNS racemes)))(PP (IN of)(NP (NP (JJ small)(JJ white)(NNS flowers))(VP (VBN followed)(PP (IN by)(NP (ADJP (JJ bright)
111775626	snakewood	East	Indian	 (S1 (NP (NP (NNP East)(NNP Indian))(VP (VBG climbing)(NP (NP (NN shrub))(PP (IN with)(NP (NP (JJ twisted)(NNS limbs)(CC and)(NNS roots))(VP (VBG resembling)(NP (NNS serpents)))))))))# 
100444937	snorkeling	skin	diving	 (S1 (NP (NP (NN skin)(NN diving))(PP (IN with)(NP (DT a)(NN snorkel)))))# 
112483282	soapweed	arborescent	yucca	 (S1 (NP (NP (JJ tall)(NN arborescent)(NN yucca))(PP (IN of)(NP (JJ southwestern)(NNP United)(NNPS States)))))# 
112483282	soap-weed	arborescent	yucca	 (S1 (NP (NP (JJ tall)(NN arborescent)(NN yucca))(PP (IN of)(NP (JJ southwestern)(NNP United)(NNPS States)))))# 
100579834	socage	land	tenure	 (S1 (NP (NP (NN land)(NN tenure))(PP (IN by)(NP (NP (JJ agricultural)(NN service))(CC or)(NP (NP (NN payment))(PP (IN of)(NP (NN rent))))))))# 
100478262	soccer	football	game	 (S1 (NP (NP (DT a)(NN football)(NN game))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (NP (CD two)(NNS teams))(PP (IN of)(NP (CD 11)(NNS players))))(VP (VBP try)(S (VP (TO to)(VP (VB kick)(CC or)(VB head)(NP (DT a)(NN ball))(PP (IN into)(NP (DT the)(NX (
115044844	soda	sodium	salt	 (S1 (NP (NP (DT a)(NN sodium)(NN salt))(PP (IN of)(NP (JJ carbonic)(NN acid)))))# 
101958790	Solenidae	razor	clams	 (S1 (NP (NN razor)(NNS clams)))# 
102220960	Solenopsis	fire	ants	 (S1 (NP (NN fire)(NNS ants)))# 
101255808	solfege	voice	exercise	 (S1 (NP (DT a)(NN voice)(NN exercise)))# 
101255808	solfeggio	voice	exercise	 (S1 (NP (DT a)(NN voice)(NN exercise)))# 
100495524	solitaire	card	game	 (S1 (NP (NP (DT a)(NN card)(NN game))(VP (VBN played)(PP (IN by)(NP (CD one)(NN person))))))# 
101811542	solitaire	flightless	bird	 (S1 (NP (NP (JJ extinct)(NN flightless)(NN bird))(VP (VBN related)(PP (TO to)(NP (DT the)(NN dodo))))))# 
104259468	solleret	armor	plate	 (S1 (NP (NP (NN armor)(NN plate))(SBAR (WHNP (WDT that))(S (VP (VBZ protects)(NP (DT the)(NN foot)))))))# 
113558125	solvation	chemical	process	 (S1 (NP (NP (DT a)(NN chemical)(NN process))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (NP (JJ solvent)(NNS molecules))(CC and)(NP (NP (NNS molecules)(CC or)(NNS ions))(PP (IN of)(NP (DT the)(NN solute)))))(VP (VBP combine)(S (VP (TO to)(VP (VB form)(N
115056372	soman	nerve	agent	 (S1 (NP (NP (DT a)(NN nerve)(NN agent))(VP (ADVP (RB easily))(VBN absorbed)(PP (IN into)(NP (DT the)(NN body))))))# 
107120364	sonant	speech	sound	 (S1 (NP (NP (DT a)(NN speech)(NN sound))(VP (VBN accompanied)(PP (IN by)(NP (NP (NN sound))(PP (IN from)(NP (DT the)(JJ vocal)(NNS cords))))))))# 
104259771	sonar	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(SBAR (WHNP (WDT that))(S (VP (VP (VBZ sends)(PRT (RP out))(NP (NP (DT an)(JJ acoustic)(NN pulse))(PP (IN in)(NP (NN water)))))(CC and)(VP (VBZ measures)(NP (NP (NNS distances))(PP (IN in)(NP (NP (NNS terms
110624437	songstress	woman	songster	 (S1 (NP (NP (DT a)(NN woman)(NN songster))(PRN (-LRB- -LRB-)(PP (ADVP (RB especially))(IN of)(NP (JJ popular)(NNS songs)))(-RRB- -RRB-))))# 
106381372	sonnet	verse	form	 (S1 (NP (NP (DT a)(NN verse)(NN form))(VP (VBG consisting)(PP (IN of)(NP (NP (CD 14)(NNS lines))(PP (IN with)(NP (DT a)(JJ fixed)(JJ rhyme)(NN scheme))))))))# 
101736256	Sonora	ground	snakes	 (S1 (NP (NN ground)(NNS snakes)))# 
110625546	soprano	female	singer	 (S1 (NP (DT a)(NN female)(NN singer)))# 
104985930	soprano	pitch	range	 (S1 (NP (NP (DT the)(NN pitch)(NN range))(PP (IN of)(NP (DT the)(JJS highest)(JJ female)(NN voice)))))# 
110626540	sorceress	woman	sorcerer	 (S1 (NP (DT a)(NN woman)(NN sorcerer)))# 
110037385	sot	chronic	drinker	 (S1 (NP (DT a)(NN chronic)(NN drinker)))# 
105031849	soundness	muscle	tone	 (S1 (NP (NP (DT the)(NN muscle)(NN tone))(PP (IN of)(NP (JJ healthy)(NN tissue)))))# 
104263950	sourdine	organ	stop	 (S1 (NP (NP (DT an)(NN organ)(NN stop))(VP (VBG resulting)(PP (IN in)(NP (DT a)(JJ soft)(JJ muted)(NN sound))))))# 
110252921	southpaw	baseball	pitcher	 (S1 (NP (NP (DT a)(NN baseball)(NN pitcher))(SBAR (WHNP (WP who))(S (VP (VBZ throws)(NP (NP (DT the)(NN ball))(PP (IN with)(NP (DT the)(JJ left)(NN hand)))))))))# 
114443532	sovereignty	royal	authority	 (S1 (NP (NNP royal)(NNP authority)))# 
107671363	sowbelly	salt	pork	 (S1 (NP (NP (NN salt)(NN pork))(PP (IN from)(NP (NP (DT the)(NN belly))(PP (IN of)(NP (DT a)(NN hog)(NN carcass)))))))# 
107844867	soymilk	milk	substitute	 (S1 (NP (NP (DT a)(NN milk)(NN substitute))(VP (VBG containing)(NP (NP (NN soybean)(NN flour))(CC and)(NP (NN water))))))# 
104266375	spacesuit	pressure	suit	 (S1 (NP (NP (DT a)(NN pressure)(NN suit))(VP (VBN worn)(PP (IN by)(NP (NP (NNS astronauts)(NN while))(PP (IN in)(NP (JJ outer)(NN space))))))))# 
106966825	Spanish	Romance	language	 (S1 (NP (NP (DT the)(NN Romance)(NN language))(VP (VBN spoken)(PP (IN in)(NP (NP (JJS most))(PP (IN of)(NP (NP (NNP Spain))(CC and)(NP (NP (DT the)(NNS countries))(VP (VBN colonized)(PP (IN by)(NP (NNP Spain))))))))))))# 
104606574	spanner	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN used)(S (VP (TO to)(VP (VP (VB hold))(CC or)(VP (VBP twist)(NP (DT a)(NNP nut)(CC or)(NN bolt))))))))))))# 
111309772	Spassky	chess	master	 (S1 (NP (NP (JJ Russian)(NN chess)(NN master))(SBAR (WHNP (WP who))(S (VP (VBD moved)(PP (TO to)(NP (NNP Paris))))))))# 
102319689	Spatangoida	sea	urchins	 (S1 (NP (JJ heart-shaped)(NN sea)(NNS urchins)))# 
104269944	spatula	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(PP (IN with)(NP (NP (DT a)(JJ thin)(JJ flexible)(NN blade))(VP (VBN used)(S (VP (TO to)(VP (VB mix)(CC or)(VB spread)(NP (JJ soft)(NNS substances))))))))))# 
107017534	special	television	production	 (S1 (NP (NP (DT a)(NN television)(NN production))(SBAR (WHNP (WDT that))(S (VP (VBZ features)(NP (NP (DT a)(JJ particular)(NN person))(CC or)(NP (NN work)(CC or)(NN topic))))))))# 
111817329	Spergularia	sea	spurry	 (S1 (NP (NN sea)(NN spurry)))# 
111551211	Spermatophyta	seed	plants	 (S1 (NP (NN seed)(NNS plants)))# 
102357741	Spermophilus	ground	squirrels	 (S1 (NP (JJ typical)(NN ground)(NNS squirrels)))# 
102215334	Sphecidae	digger	wasps	 (S1 (NP (DT some)(NN digger)(NNS wasps)))# 
102215334	Sphecidae	mud	daubers	 (S1 (NP (NN mud)(NNS daubers)))# 
104274686	spherometer	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG measuring)(NP (NP (DT the)(NN curvature))(PP (IN of)(NP (DT a)(NN surface)))))))))# 
104274985	sphygmomanometer	pressure	gauge	 (S1 (NP (NP (DT a)(NN pressure)(NN gauge))(PP (IN for)(S (VP (VBG measuring)(NP (NN blood)(NN pressure)))))))# 
106579715	spider	computer	program	 (S1 (NP (NP (DT a)(NN computer)(NN program))(SBAR (WHNP (WDT that))(S (VP (VBZ prowls)(NP (DT the)(NN internet))(S (VP (VBG looking)(PP (IN for)(NP (NP (ADJP (RB publicly)(JJ accessible))(NNS resources))(SBAR (WHNP (WDT that))(S (VP (MD can)(VP (AUX be)(
115049401	spiegel	pig	iron	 (S1 (NP (NP (NN pig)(NN iron))(VP (VBG containing)(NP (NN manganese)))))# 
115049401	spiegeleisen	pig	iron	 (S1 (NP (NP (NN pig)(NN iron))(VP (VBG containing)(NP (NN manganese)))))# 
104889966	spinelessness	irresolute	disposition	 (S1 (NP (DT an)(NN irresolute)(NN disposition)))# 
104278751	spinner	game	equipment	 (S1 (NP (NP (NN board)(NN game)(NN equipment))(SBAR (WHNP (WDT that))(S (VP (VBZ consists)(PP (IN of)(NP (NP (DT a)(NN dial))(CC and)(NP (NP (DT an)(NN arrow))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN spun)(S (VP (TO to)(VP (VB determine)(NP (DT the
105250310	spiracle	breathing	orifice	 (S1 (NP (DT a)(NN breathing)(NN orifice)))# 
101381604	Spirochaetaceae	spiral	bacteria	 (S1 (NP (ADJP (JJ large)(RB coarsely))(NN spiral)(NNS bacteria)))# 
104280706	spirograph	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG recording)(NP (NP (DT the)(NN depth)(CC and)(NN rapidity))(PP (IN of)(NP (NN breathing)(NNS movements)))))))))# 
104280845	spirometer	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG measuring)(NP (NP (DT the)(JJ vital)(NN capacity))(PP (IN of)(NP (DT the)(NNS lungs)))))))))# 
101535842	Spizella	field	sparrow	 (S1 (NP (NN field)(NN sparrow)))#(S1 (NP (NN tree)(NN sparrow)))# 
111311817	Spode	English	potter	 (S1 (NP (NP (NNP English)(NNP potter))(SBAR (WHNP (WP who))(S (VP (VBD started)(S (NP (DT a)(NN pottery))(ADJP (JJ famous)(PP (IN for)(NP (NP (PRP its)(NN bone)(NN china))(PRN (-LRB- -LRB-)(NP (CD 1754-1827))(-RRB- -RRB-)))))))))))# 
110638734	spokeswoman	female	spokesperson	 (S1 (NP (DT a)(NN female)(NN spokesperson)))# 
104286128	spot	business	establishment	 (S1 (NP (NP (DT a)(NN business)(NN establishment))(PP (IN for)(NP (NN entertainment)))))# 
104287351	spouter	oil	well	 (S1 (NP (NP (DT an)(NN oil)(NN well))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBG spouting)))))))# 
102532918	sprat	small	herring	 (S1 (NP (NP (NNP small)(NNP herring))(VP (VBN processed)(PP (IN like)(NP (DT a)(NN sardine))))))# 
104287610	spray	flower	arrangement	 (S1 (NP (NP (NN flower)(NN arrangement))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(JJ single)(NN branch)(CC or)(NN shoot))(VP (VBG bearing)(NP (NP (NNS flowers))(CC and)(NP (NN foliage)))))))))# 
104287986	spreader	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(PP (IN for)(S (VP (VBG spreading)(NP (NN something)))))))# 
107710616	spud	staple	food	 (S1 (NP (NP (DT a)(NN staple)(NN food))(PP (IN of)(NP (NNP Ireland)))))# 
102891430	spur	railway	line	 (S1 (NP (NP (DT a)(NN railway)(NN line))(VP (VBN connected)(PP (TO to)(NP (DT a)(NN trunk)(NN line))))))# 
113155899	squamule	minute	scale	 (S1 (NP (DT a)(NN minute)(NN scale)))# 
100743822	squandering	spending	resources	 (S1 (NP (NP (NN spending)(NNS resources))(ADVP (RB lavishly)(CC and)(RB wastefully))))# 
104291242	square	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(VP (VBG consisting)(PP (IN of)(NP (NP (CD two)(JJ straight)(NNS arms))(PP (IN at)(NP (JJ right)(NNS angles))))))))# 
107351031	squeeze	twisting	squeeze	 (S1 (NP (DT a)(NN twisting)(NN squeeze)))# 
104293119	squeezer	kitchen	utensil	 (S1 (NP (NP (DT a)(NN kitchen)(NN utensil))(PP (IN for)(S (VP (VBG squeezing)(NP (NP (NN juice))(PP (IN from)(NP (NN fruit)))))))))# 
104294879	stable	farm	building	 (S1 (NP (NP (DT a)(NN farm)(NN building))(PP (IN for)(NP (NP (NN housing)(NNS horses))(CC or)(NP (JJ other)(NN livestock))))))# 
104027504	stack	storage	device	 (S1 (NP (NP (DT a)(NN storage)(NN device))(SBAR (WHNP (WDT that))(S (VP (VBZ handles)(NP (NNS data))(SBAR (IN so)(IN that)(S (NP (DT the)(JJ next)(NN item)(S (VP (TO to)(VP (AUX be)(VP (VBN retrieved))))))(VP (AUX is)(NP (NP (DT the)(NN item))(ADJP (RBS 
115050320	staff	building	material	 (S1 (NP (NP (NN building)(NN material))(VP (VBG consisting)(PP (IN of)(NP (NN plaster)(CC and)(NN hair))))))# 
102430559	stag	male	deer	 (S1 (NP (NN adult)(NN male)(NNS deer)))# 
104294879	stalls	farm	building	 (S1 (NP (NP (DT a)(NN farm)(NN building))(PP (IN for)(NP (NP (NN housing)(NNS horses))(CC or)(NP (JJ other)(NN livestock))))))# 
114402922	stammer	speech	disorder	 (S1 (NP (NP (DT a)(NN speech)(NN disorder))(VP (VBG involving)(NP (NP (NNS hesitations))(CC and)(NP (NP (JJ involuntary)(NNS repetitions))(PP (IN of)(NP (JJ certain)(NNS sounds))))))))# 
107260623	standard	reference	point	 (S1 (NP (NP (DT a)(NN reference)(NN point))(SBAR (WHPP (IN against)(WHNP (WDT which)))(S (NP (JJ other)(NNS things))(VP (MD can)(VP (AUX be)(VP (VBN evaluated))))))))# 
104303095	staple	paper	fastener	 (S1 (NP (NP (NN paper)(NN fastener))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(JJ short)(NN length))(PP (IN of)(NP (JJ U-shaped)(NN wire)))(SBAR (WHNP (WDT that))(S (VP (MD can)(VP (VB fasten)(NP (NNS papers))(ADVP (RB together)))))))))))# 
102611898	stargazer	marine	bottom-lurkers	 (S1 (NP (NP (JJ heavy-bodied)(NN marine)(NNS bottom-lurkers))(PP (IN with)(NP (NP (NNS eyes))(PP (IN on)(NP (NP (VBN flattened)(NN top))(PP (IN of)(NP (DT the)(NN head)))))))))# 
103127024	starter	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(VBG rotating)(NN shaft))(PP (IN with)(NP (JJ parallel)(VB handle))))))))# 
104305210	Statehouse	government	building	 (S1 (NP (NP (DT a)(NN government)(NN building))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (DT a)(NN state)(NN legislature))(VP (VBZ meets))))))# 
104305572	stateroom	guest	cabin	 (S1 (NP (DT a)(NN guest)(NN cabin)))# 
110652511	stateswoman	woman	statesman	 (S1 (NP (DT a)(NN woman)(NN statesman)))# 
111314219	Steen	genre	painter	 (S1 (NP (NP (JJ Dutch)(NN genre)(NN painter))(PRN (-LRB- -LRB-)(NP (CD 1626-1679))(-RRB- -RRB-))))# 
107462693	steeplechase	horse	race	 (S1 (NP (NP (DT a)(NN horse)(NN race))(PP (IN over)(NP (DT an)(VBN obstructed)(NN course)))))# 
113912540	stemma	tree	diagram	 (S1 (NP (NP (DT a)(NN tree)(NN diagram))(VP (VBG showing)(NP (NP (DT a)(NN reconstruction))(PP (IN of)(NP (NP (DT the)(NN transmission))(PP (IN of)(NP (NP (NNS manuscripts))(PP (IN of)(NP (DT a)(JJ literary)(NN work)))))))))))# 
106841287	stenograph	shorthand	character	 (S1 (NP (DT a)(NN shorthand)(NN character)))# 
102229023	Stenopelmatus	sand	crickets	 (S1 (NP (NN sand)(NNS crickets)))# 
112141037	Stenotaphrum	lawn	grasses	 (S1 (NP (NN lawn)(NNS grasses)))# 
111897760	Stephanomeria	wire	lettuce	 (S1 (NP (JJ malheur)(NN wire)(NN lettuce)))# 
113813483	steprelationship	family	relationship	 (S1 (NP (NP (DT a)(NN family)(NN relationship))(PP (IN by)(NP (NP (NN virtue))(PP (IN of)(NP (NN remarriage)))))))# 
115057558	sternutator	chemical	substance	 (S1 (NP (NP (DT a)(NN chemical)(NN substance))(SBAR (WHNP (WDT that))(S (VP (VBZ causes)(S (VP (VBG sneezing)(CC and)(VBG coughing)(CC and)(VBG crying))))))))# 
115057558	sternutatory	chemical	substance	 (S1 (NP (NP (DT a)(NN chemical)(NN substance))(SBAR (WHNP (WDT that))(S (VP (VBZ causes)(S (VP (VBG sneezing)(CC and)(VBG coughing)(CC and)(VBG crying))))))))# 
104317063	sternwheeler	paddle	steamer	 (S1 (NP (NP (DT a)(NN paddle)(NN steamer))(VP (AUXG having)(NP (DT the)(NN paddle)(NN wheel))(PP (IN in)(NP (DT the)(JJ stern))))))# 
111317086	Steuben	American	Revolutionary	 (S1 (NP (NP (NNP American)(NNP Revolutionary))(NP (NP (NN leader))(PRN (-LRB- -LRB-)(VP (VBN born)(PP (IN in)(NP (NNP Prussia))))(-RRB- -RRB-))(SBAR (WHNP (WP who))(S (VP (VBN trained)(NP (DT the)(NNS troops))(PP (IN under)(NP (NP (NNP George)(NNP Washin
110592811	steward	union	member	 (S1 (NP (NP (DT a)(NN union)(NN member))(SBAR (WHNP (WP who))(S (VP (AUX is)(VP (VBN elected)(S (VP (TO to)(VP (VB represent)(NP (NP (NN fellow)(NNS workers))(PP (IN in)(S (VP (VBG negotiating)(PP (IN with)(NP (NN management))))))))))))))))# 
110655875	stewardess	woman	steward	 (S1 (NP (NP (DT a)(NN woman)(NN steward))(PP (IN on)(NP (DT an)(NN airplane)))))# 
113171041	Sticherus	umbrella	ferns	 (S1 (NP (NN umbrella)(NNS ferns)))# 
102366453	Stictomys	mountain	pacas	 (S1 (NP (NN mountain)(NNS pacas)))# 
104696085	stigma	skin	lesion	 (S1 (NP (NP (DT a)(NN skin)(NN lesion))(SBAR (WHNP (WDT that))(S (VP (AUX is)(NP (NP (DT a)(JJ diagnostic)(NN sign))(PP (IN of)(NP (DT some)(NN disease)))))))))# 
104326084	stone	building	material	 (S1 (NP (NP (NN building)(NN material))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN piece))(PP (IN of)(NP (NP (NN rock))(VP (VBN hewn)(PP (IN in)(NP (NP (DT a)(JJ definite)(NN shape))(PP (IN for)(NP (DT a)(JJ special)(NN purpose)))))))))))))# 
104446521	stool	plumbing	fixture	 (S1 (NP (NP (DT a)(NN plumbing)(NN fixture))(PP (IN for)(NP (NN defecation)(CC and)(NN urination)))))# 
105097166	stout	garment	size	 (S1 (NP (NP (DT a)(NN garment)(NN size))(PP (IN for)(NP (DT a)(ADJP (JJ large)(CC or)(JJ heavy))(NN person)))))# 
104330267	stove	heating	apparatus	 (S1 (NP (DT any)(NN heating)(NN apparatus)))# 
104330340	stove	kitchen	appliance	 (S1 (NP (NP (DT a)(NN kitchen)(NN appliance))(VP (VBN used)(PP (IN for)(S (VP (VBG cooking)(NP (NN food))))))))# 
110660621	strafer	combat	pilot	 (S1 (NP (NP (DT a)(NN combat)(NN pilot))(SBAR (WHNP (WP who))(S (VP (VBZ strafes)(NP (DT the)(NN enemy)))))))# 
104331443	straightedge	hand	tool	 (S1 (NP (NP (NN hand)(NN tool))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(JJ flat)(JJ rigid)(JJ rectangular)(NN bar))(PRN (-LRB- -LRB-)(NP (NN metal)(CC or)(NN wood))(-RRB- -RRB-))(SBAR (WHNP (WDT that))(S (VP (MD can)(VP (AUX be)(VP (VBN used)(S (VP 
106345878	streamer	newspaper	headline	 (S1 (NP (NP (DT a)(NN newspaper)(NN headline))(SBAR (WHNP (WDT that))(S (VP (VBZ runs)(PP (IN across)(NP (DT the)(JJ full)(NN page))))))))# 
115061550	stripper	chemical	compound	 (S1 (NP (NP (DT a)(NN chemical)(NN compound))(VP (VBN used)(S (VP (TO to)(VP (VB remove)(NP (NN paint)(CC or)(NN varnish))))))))# 
104340378	stripper	oil	well	 (S1 (NP (NP (DT an)(NN oil)(NN well))(SBAR (WHNP (WP whose)(NN production))(S (VP (AUX has)(VP (VBN declined)(PP (TO to)(NP (NP (QP (JJR less)(IN than)(CD ten))(NNS barrels))(NP (DT a)(NN day))))))))))# 
102632694	Stromateidae	dollar	fishes	 (S1 (NP (NN dollar)(NNS fishes)))# 
104341288	strop	leather	strap	 (S1 (NP (NP (DT a)(NN leather)(NN strap))(VP (VBN used)(S (VP (TO to)(VP (VB sharpen)(NP (NNS razors))))))))# 
109772930	strumpet	woman	adulterer	 (S1 (NP (DT a)(NN woman)(NN adulterer)))# 
114402922	stutter	speech	disorder	 (S1 (NP (NP (DT a)(NN speech)(NN disorder))(VP (VBG involving)(NP (NP (NNS hesitations))(CC and)(NP (NP (JJ involuntary)(NNS repetitions))(PP (IN of)(NP (JJ certain)(NNS sounds))))))))# 
101901348	stylet	needlelike	appendage	 (S1 (NP (JJ small)(NN needlelike)(NN appendage)))# 
111908718	Stylophorum	wood	poppies	 (S1 (NP (NN wood)(NNS poppies)))# 
110045361	subeditor	assistant	editor	 (S1 (NP (DT an)(NN assistant)(NN editor)))# 
104348702	substation	subsidiary	station	 (S1 (NP (NP (DT a)(NN subsidiary)(NN station))(SBAR (WHADVP (WRB where))(S (NP (NN electricity))(VP (AUX is)(VP (VBN transformed)(PP (IN for)(NP (NN distribution)))(PP (IN by)(NP (DT a)(JJ low-voltage)(NN network)))))))))# 
100871862	subtraction	arithmetic	operation	 (S1 (NP (NP (DT an)(NN arithmetic)(NN operation))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (NP (DT the)(NN difference))(PP (IN between)(NP (CD two)(NNS numbers))))(VP (AUX is)(VP (VBN calculated)))))))# 
